 # egap(eV) auger_ceof(cm6s-1) (eta_im=0.001,0.002,0.004,0.010,0.020,0.040eV) (gaussian_eta=0.100eV)
 1.0201874000   0.25663847E-030   0.25663901E-030   0.25663933E-030   0.25663418E-030   0.25660527E-030   0.25647128E-030
 1.0301874000   0.24482815E-030   0.24482760E-030   0.24482581E-030   0.24481482E-030   0.24477783E-030   0.24463394E-030
 1.0401874000   0.23253491E-030   0.23253357E-030   0.23253024E-030   0.23251514E-030   0.23247291E-030   0.23232462E-030
 1.0501874000   0.21966664E-030   0.21966477E-030   0.21966046E-030   0.21964289E-030   0.21959812E-030   0.21945071E-030
 1.0601874000   0.20664893E-030   0.20664675E-030   0.20664188E-030   0.20662308E-030   0.20657778E-030   0.20643498E-030
 1.0701874000   0.19419036E-030   0.19418801E-030   0.19418284E-030   0.19416356E-030   0.19411887E-030   0.19398250E-030
 1.0801874000   0.18300035E-030   0.18299791E-030   0.18299261E-030   0.18297330E-030   0.18292977E-030   0.18280026E-030
 1.0901874000   0.17356426E-030   0.17356181E-030   0.17355653E-030   0.17353758E-030   0.17349566E-030   0.17337314E-030
 1.1001874000   0.16603751E-030   0.16603516E-030   0.16603011E-030   0.16601210E-030   0.16597254E-030   0.16585773E-030
 1.1101874000   0.16026074E-030   0.16025865E-030   0.16025412E-030   0.16023784E-030   0.16020179E-030   0.16009628E-030
 1.1201874000   0.15585325E-030   0.15585155E-030   0.15584784E-030   0.15583416E-030   0.15580290E-030   0.15570873E-030
 1.1301874000   0.15232973E-030   0.15232855E-030   0.15232588E-030   0.15231544E-030   0.15228995E-030   0.15220868E-030
 1.1401874000   0.14920260E-030   0.14920196E-030   0.14920040E-030   0.14919337E-030   0.14917387E-030   0.14910572E-030
 1.1501874000   0.14605808E-030   0.14605792E-030   0.14605732E-030   0.14605328E-030   0.14603903E-030   0.14598247E-030
 1.1601874000   0.14261118E-030   0.14261134E-030   0.14261139E-030   0.14260939E-030   0.14259886E-030   0.14255080E-030
 1.1701874000   0.13874358E-030   0.13874386E-030   0.13874416E-030   0.13874300E-030   0.13873417E-030   0.13869072E-030
 1.1801874000   0.13451828E-030   0.13451848E-030   0.13451864E-030   0.13451715E-030   0.13450813E-030   0.13446556E-030
 1.1901874000   0.13015849E-030   0.13015848E-030   0.13015822E-030   0.13015558E-030   0.13014500E-030   0.13010062E-030
 1.2001874000   0.12598531E-030   0.12598503E-030   0.12598425E-030   0.12598014E-030   0.12596744E-030   0.12592013E-030
 1.2101874000   0.12232555E-030   0.12232504E-030   0.12232380E-030   0.12231842E-030   0.12230392E-030   0.12225414E-030
 1.2201874000   0.11941689E-030   0.11941625E-030   0.11941476E-030   0.11940871E-030   0.11939333E-030   0.11934278E-030
 1.2301874000   0.11734087E-030   0.11734023E-030   0.11733875E-030   0.11733281E-030   0.11731780E-030   0.11726869E-030
 1.2401874000   0.11600313E-030   0.11600261E-030   0.11600140E-030   0.11599627E-030   0.11598276E-030   0.11593716E-030
 1.2501874000   0.11516185E-030   0.11516155E-030   0.11516076E-030   0.11515693E-030   0.11514568E-030   0.11510494E-030
 1.2601874000   0.11448991E-030   0.11448984E-030   0.11448954E-030   0.11448718E-030   0.11447846E-030   0.11444303E-030
 1.2701874000   0.11365013E-030   0.11365029E-030   0.11365043E-030   0.11364944E-030   0.11364307E-030   0.11361260E-030
 1.2801874000   0.11236553E-030   0.11236587E-030   0.11236636E-030   0.11236645E-030   0.11236197E-030   0.11233562E-030
 1.2901874000   0.11047164E-030   0.11047209E-030   0.11047282E-030   0.11047365E-030   0.11047051E-030   0.11044729E-030
 1.3001874000   0.10794309E-030   0.10794360E-030   0.10794445E-030   0.10794570E-030   0.10794340E-030   0.10792241E-030
 1.3101874000   0.10489054E-030   0.10489106E-030   0.10489194E-030   0.10489334E-030   0.10489146E-030   0.10487195E-030
 1.3201874000   0.10152904E-030   0.10152953E-030   0.10153038E-030   0.10153171E-030   0.10152990E-030   0.10151120E-030
 1.3301874000   0.98125404E-031   0.98125846E-031   0.98126585E-031   0.98127648E-031   0.98125571E-031   0.98106991E-031
 1.3401874000   0.94937497E-031   0.94937851E-031   0.94938420E-031   0.94939019E-031   0.94936322E-031   0.94917087E-031
 1.3501874000   0.92160401E-031   0.92160635E-031   0.92160970E-031   0.92160903E-031   0.92157225E-031   0.92136504E-031
 1.3601874000   0.89891779E-031   0.89891866E-031   0.89891909E-031   0.89890997E-031   0.89886006E-031   0.89863027E-031
 1.3701874000   0.88122754E-031   0.88122675E-031   0.88122388E-031   0.88120507E-031   0.88113971E-031   0.88088161E-031
 1.3801874000   0.86753779E-031   0.86753530E-031   0.86752904E-031   0.86750022E-031   0.86741864E-031   0.86712996E-031
 1.3901874000   0.85629079E-031   0.85628674E-031   0.85627737E-031   0.85623932E-031   0.85614272E-031   0.85582535E-031
 1.4001874000   0.84579431E-031   0.84578901E-031   0.84577718E-031   0.84573181E-031   0.84562331E-031   0.84528330E-031
 1.4101874000   0.83461878E-031   0.83461270E-031   0.83459934E-031   0.83454945E-031   0.83443371E-031   0.83408033E-031
 1.4201874000   0.82186678E-031   0.82186048E-031   0.82184667E-031   0.82179554E-031   0.82167804E-031   0.82132225E-031
 1.4301874000   0.80726240E-031   0.80725643E-031   0.80724326E-031   0.80719417E-031   0.80708034E-031   0.80673295E-031
 1.4401874000   0.79106968E-031   0.79106449E-031   0.79105290E-031   0.79100861E-031   0.79090302E-031   0.79057304E-031
 1.4501874000   0.77390577E-031   0.77390168E-031   0.77389231E-031   0.77385472E-031   0.77376048E-031   0.77345387E-031
