 # egap(eV) auger_ceof(cm6s-1) (eta_im=0.001,0.002,0.004,0.010,0.020,0.040eV) (gaussian_eta=0.100eV)
 1.0201874000   0.83399085E-030   0.68279030E-030   0.60922859E-030   0.57094214E-030   0.55759857E-030   0.54889744E-030
 1.0301874000   0.75601444E-030   0.61114688E-030   0.53993974E-030   0.50364677E-030   0.49115428E-030   0.48295426E-030
 1.0401874000   0.69577177E-030   0.55493589E-030   0.48564644E-030   0.45092089E-030   0.43906532E-030   0.43121575E-030
 1.0501874000   0.64769947E-030   0.51085305E-030   0.44378091E-030   0.41042379E-030   0.39902563E-030   0.39139752E-030
 1.0601874000   0.60709682E-030   0.47583322E-030   0.41172294E-030   0.37966958E-030   0.36858050E-030   0.36107114E-030
 1.0701874000   0.57141025E-030   0.44780652E-030   0.38737784E-030   0.35650504E-030   0.34556756E-030   0.33808266E-030
 1.0801874000   0.54106053E-030   0.42612357E-030   0.36944754E-030   0.33928342E-030   0.32824913E-030   0.32065807E-030
 1.0901874000   0.52010152E-030   0.41186449E-030   0.35757529E-030   0.32690351E-030   0.31530464E-030   0.30736383E-030
 1.1001874000   0.51722491E-030   0.40833506E-030   0.35258062E-030   0.31887804E-030   0.30583153E-030   0.29706642E-030
 1.1101874000   0.54781099E-030   0.42209093E-030   0.35697522E-030   0.31552745E-030   0.29942303E-030   0.28895196E-030
 1.1201874000   0.63748970E-030   0.46467293E-030   0.37582503E-030   0.31829494E-030   0.29630289E-030   0.28258761E-030
 1.1301874000   0.82650350E-030   0.55466662E-030   0.41772494E-030   0.33005187E-030   0.29742803E-030   0.27796193E-030
 1.1401874000   0.11719394E-029   0.71867616E-030   0.49517809E-030   0.35511819E-030   0.30442926E-030   0.27543832E-030
 1.1501874000   0.17425952E-029   0.98877435E-030   0.62323697E-030   0.39862591E-030   0.31925867E-030   0.27558216E-030
 1.1601874000   0.26011185E-029   0.13939911E-029   0.81533179E-030   0.46493526E-030   0.34347933E-030   0.27886917E-030
 1.1701874000   0.37725483E-029   0.19455353E-029   0.10762550E-029   0.55519204E-030   0.37728926E-030   0.28533929E-030
 1.1801874000   0.52076671E-029   0.26197490E-029   0.13942595E-029   0.66474866E-030   0.41858534E-030   0.29431011E-030
 1.1901874000   0.67593106E-029   0.33472459E-029   0.17362081E-029   0.78174318E-030   0.46253339E-030   0.30427960E-030
 1.2001874000   0.81920864E-029   0.40176606E-029   0.20500478E-029   0.88814871E-030   0.50206774E-030   0.31310734E-030
 1.2101874000   0.92347585E-029   0.45041849E-029   0.22763905E-029   0.96375171E-030   0.52941919E-030   0.31846492E-030
 1.2201874000   0.96623788E-029   0.47018092E-029   0.23662823E-029   0.99203037E-030   0.53826605E-030   0.31842709E-030
 1.2301874000   0.93746993E-029   0.45637432E-029   0.22979922E-029   0.96561503E-030   0.52569330E-030   0.31199470E-030
 1.2401874000   0.84335858E-029   0.41187785E-029   0.20849537E-029   0.88884911E-030   0.49311620E-030   0.29934948E-030
 1.2501874000   0.70405038E-029   0.34608538E-029   0.17709082E-029   0.77622292E-030   0.44575522E-030   0.28174710E-030
 1.2601874000   0.54654299E-029   0.27160607E-029   0.14146761E-029   0.64744946E-030   0.39091757E-030   0.26110634E-030
 1.2701874000   0.39615728E-029   0.20029780E-029   0.10718229E-029   0.52147510E-030   0.33585707E-030   0.23947167E-030
 1.2801874000   0.27024317E-029   0.14032647E-029   0.78098038E-030   0.41190186E-030   0.28606742E-030   0.21855276E-030
 1.2901874000   0.17604508E-029   0.95150904E-030   0.55899192E-030   0.32520674E-030   0.24452048E-030   0.19947580E-030
 1.3001874000   0.11234495E-029   0.64267551E-030   0.40419295E-030   0.26161987E-030   0.21185246E-030   0.18276756E-030
 1.3101874000   0.73026936E-030   0.44861218E-030   0.30395881E-030   0.21748242E-030   0.18712729E-030   0.16849975E-030
 1.3201874000   0.50593853E-030   0.33447072E-030   0.24231375E-030   0.18773638E-030   0.16871446E-030   0.15648725E-030
 1.3301874000   0.38485025E-030   0.26962347E-030   0.20505927E-030   0.16768248E-030   0.15495719E-030   0.14645634E-030
 1.3401874000   0.32013849E-030   0.23214714E-030   0.18193287E-030   0.15378955E-030   0.14452276E-030   0.13814650E-030
 1.3501874000   0.28331200E-030   0.20871186E-030   0.16661096E-030   0.14377819E-030   0.13648732E-030   0.13134928E-030
 1.3601874000   0.25945149E-030   0.19234416E-030   0.15569535E-030   0.13633622E-030   0.13026953E-030   0.12590604E-030
 1.3701874000   0.24181585E-030   0.17988492E-030   0.14754348E-030   0.13075219E-030   0.12551322E-030   0.12168604E-030
 1.3801874000   0.22770735E-030   0.17003430E-030   0.14137036E-030   0.12661870E-030   0.12197826E-030   0.11855972E-030
 1.3901874000   0.21601462E-030   0.16219226E-030   0.13672152E-030   0.12364802E-030   0.11946301E-030   0.11637597E-030
 1.4001874000   0.20611814E-030   0.15594674E-030   0.13324392E-030   0.12158449E-030   0.11776152E-030   0.11494990E-030
 1.4101874000   0.19758934E-030   0.15094138E-030   0.13062736E-030   0.12017824E-030   0.11665028E-030   0.11406482E-030
 1.4201874000   0.19015829E-030   0.14687768E-030   0.12860589E-030   0.11918820E-030   0.11589647E-030   0.11348864E-030
 1.4301874000   0.18364970E-030   0.14351120E-030   0.12695814E-030   0.11839432E-030   0.11527877E-030   0.11300038E-030
 1.4401874000   0.17785489E-030   0.14061915E-030   0.12549773E-030   0.11761140E-030   0.11461224E-030   0.11241888E-030
 1.4501874000   0.17246829E-030   0.13798716E-030   0.12407263E-030   0.11670459E-030   0.11377053E-030   0.11162566E-030
