 # Column 1: omega
 # Column 2: eps2(omega)
 # Column 3: eps1(omega)
 # Column 4: JDOS(omega)
     0.000000000    -0.000000000     9.263741929     0.000000000
     0.010000000     0.000000000     9.263765880     0.000000000
     0.020000000     0.000000000     9.263837734     0.000000000
     0.030000000     0.000000000     9.263957495     0.000000000
     0.040000000     0.000000000     9.264125166     0.000000000
     0.050000000     0.000000000     9.264340755     0.000000000
     0.060000000     0.000000000     9.264604269     0.000000000
     0.070000000     0.000000000     9.264915720     0.000000000
     0.080000000     0.000000000     9.265275118     0.000000000
     0.090000000     0.000000000     9.265682479     0.000000000
     0.100000000     0.000000000     9.266137818     0.000000000
     0.110000000     0.000000000     9.266641153     0.000000000
     0.120000000     0.000000000     9.267192503     0.000000000
     0.130000000     0.000000000     9.267791891     0.000000000
     0.140000000     0.000000000     9.268439339     0.000000000
     0.150000000     0.000000000     9.269134873     0.000000000
     0.160000000     0.000000000     9.269878520     0.000000000
     0.170000000     0.000000000     9.270670310     0.000000000
     0.180000000     0.000000000     9.271510272     0.000000000
     0.190000000     0.000000000     9.272398441     0.000000000
     0.200000000     0.000000000     9.273334851     0.000000000
     0.210000000     0.000000000     9.274319538     0.000000000
     0.220000000     0.000000000     9.275352542     0.000000000
     0.230000000     0.000000000     9.276433902     0.000000000
     0.240000000     0.000000000     9.277563661     0.000000000
     0.250000000     0.000000000     9.278741865     0.000000000
     0.260000000     0.000000000     9.279968558     0.000000000
     0.270000000     0.000000000     9.281243789     0.000000000
     0.280000000     0.000000000     9.282567608     0.000000000
     0.290000000     0.000000000     9.283940068     0.000000000
     0.300000000     0.000000000     9.285361222     0.000000000
     0.310000000     0.000000000     9.286831127     0.000000000
     0.320000000     0.000000000     9.288349840     0.000000000
     0.330000000     0.000000000     9.289917422     0.000000000
     0.340000000     0.000000000     9.291533933     0.000000000
     0.350000000     0.000000000     9.293199439     0.000000000
     0.360000000     0.000000000     9.294914006     0.000000000
     0.370000000     0.000000000     9.296677700     0.000000000
     0.380000000     0.000000000     9.298490591     0.000000000
     0.390000000     0.000000000     9.300352753     0.000000000
     0.400000000     0.000000000     9.302264258     0.000000000
     0.410000000     0.000000000     9.304225182     0.000000000
     0.420000000     0.000000000     9.306235604     0.000000000
     0.430000000     0.000000000     9.308295604     0.000000000
     0.440000000     0.000000000     9.310405263     0.000000000
     0.450000000     0.000000000     9.312564665     0.000000000
     0.460000000     0.000000000     9.314773898     0.000000000
     0.470000000     0.000000000     9.317033048     0.000000000
     0.480000000     0.000000000     9.319342207     0.000000000
     0.490000000     0.000000000     9.321701466     0.000000000
     0.500000000     0.000000000     9.324110921     0.000000000
     0.510000000     0.000000000     9.326570668     0.000000000
     0.520000000     0.000000000     9.329080806     0.000000000
     0.530000000     0.000000000     9.331641435     0.000000000
     0.540000000     0.000000000     9.334252659     0.000000000
     0.550000000     0.000000000     9.336914583     0.000000000
     0.560000000     0.000000000     9.339627315     0.000000000
     0.570000000     0.000000000     9.342390963     0.000000000
     0.580000000     0.000000000     9.345205641     0.000000000
     0.590000000     0.000000000     9.348071461     0.000000000
     0.600000000     0.000000000     9.350988540     0.000000000
     0.610000000     0.000000000     9.353956997     0.000000000
     0.620000000     0.000000000     9.356976952     0.000000000
     0.630000000     0.000000000     9.360048528     0.000000000
     0.640000000     0.000000000     9.363171851     0.000000000
     0.650000000     0.000000000     9.366347048     0.000000000
     0.660000000     0.000000000     9.369574248     0.000000000
     0.670000000     0.000000000     9.372853585     0.000000000
     0.680000000     0.000000000     9.376185192     0.000000000
     0.690000000     0.000000000     9.379569206     0.000000000
     0.700000000     0.000000000     9.383005767     0.000000000
     0.710000000     0.000000000     9.386495016     0.000000000
     0.720000000     0.000000000     9.390037098     0.000000000
     0.730000000     0.000000000     9.393632158     0.000000000
     0.740000000     0.000000000     9.397280345     0.000000000
     0.750000000     0.000000000     9.400981812     0.000000000
     0.760000000     0.000000000     9.404736711     0.000000000
     0.770000000     0.000000000     9.408545198     0.000000000
     0.780000000     0.000000000     9.412407434     0.000000000
     0.790000000     0.000000000     9.416323578     0.000000000
     0.800000000     0.000000000     9.420293794     0.000000000
     0.810000000     0.000000000     9.424318250     0.000000000
     0.820000000     0.000000000     9.428397114     0.000000000
     0.830000000     0.000000000     9.432530557     0.000000000
     0.840000000     0.000000000     9.436718754     0.000000000
     0.850000000     0.000000000     9.440961882     0.000000000
     0.860000000     0.000000000     9.445260119     0.000000000
     0.870000000     0.000000000     9.449613649     0.000000000
     0.880000000     0.000000000     9.454022656     0.000000000
     0.890000000     0.000000000     9.458487327     0.000000000
     0.900000000     0.000000000     9.463007853     0.000000000
     0.910000000     0.000000000     9.467584428     0.000000000
     0.920000000     0.000000000     9.472217246     0.000000000
     0.930000000     0.000000000     9.476906507     0.000000000
     0.940000000     0.000000000     9.481652413     0.000000000
     0.950000000     0.000000000     9.486455167     0.000000000
     0.960000000     0.000000000     9.491314978     0.000000000
     0.970000000     0.000000000     9.496232054     0.000000000
     0.980000000     0.000000000     9.501206611     0.000000000
     0.990000000     0.000000000     9.506238863     0.000000000
     1.000000000     0.000000000     9.511329030     0.000000000
     1.010000000     0.000000000     9.516477335     0.000000000
     1.020000000     0.000000000     9.521684001     0.000000000
     1.030000000     0.000000000     9.526949259     0.000000000
     1.040000000     0.000000000     9.532273339     0.000000000
     1.050000000     0.000000000     9.537656475     0.000000000
     1.060000000     0.000000000     9.543098907     0.000000000
     1.070000000     0.000000000     9.548600873     0.000000000
     1.080000000     0.000000000     9.554162620     0.000000000
