# Phonon-assisted absorption versus energy
# Photon energy (eV), Directionally-averaged imaginary dielectric function along x,y,z
  0.12500000000000E+01  0.12444503415840E-18  0.65625641915749E-19  0.31503506649835E-19  0.18676869609381E-19  0.10611175359653E-19  0.44648058149351E-20  0.24199895544138E-20  0.15318992325593E-20  0.10283434073879E-20
  0.13000000000000E+01  0.11709522960114E-18  0.61904346991483E-19  0.29056481104801E-19  0.17013933242661E-19  0.96755911664114E-20  0.41460713240979E-20  0.22863984868501E-20  0.14710029033640E-20  0.10065853140154E-20
  0.13500000000000E+01  0.10099974884566E-18  0.54459823275437E-19  0.24082140876701E-19  0.13496302388559E-19  0.76605116739507E-20  0.35036720719040E-20  0.20592390260572E-20  0.13820023725135E-20  0.97237479700029E-21
  0.14000000000000E+01  0.95854133154636E-19  0.53428221138408E-19  0.22323990052183E-19  0.11799654175232E-19  0.66053276228971E-20  0.32632007623972E-20  0.21079713507483E-20  0.15371128946408E-20  0.11654844329651E-20
  0.14500000000000E+01  0.16142016811861E-18  0.12265965893177E-18  0.93523363013727E-19  0.83592822685183E-19  0.78806080023494E-19  0.75791960457820E-19  0.74627005611671E-19  0.73640742707525E-19  0.70589585331146E-19
  0.15000000000000E+01  0.11676338866990E-16  0.11638130775591E-16  0.11613040614970E-16  0.11603560980451E-16  0.11596925440134E-16  0.11584586119098E-16  0.11559788679908E-16  0.11483301363204E-16  0.11047007205566E-16
  0.15500000000000E+01  0.11300035918735E-14  0.11299432243366E-14  0.11298638218099E-14  0.11297527710037E-14  0.11295130548945E-14  0.11285751029044E-14  0.11262597238919E-14  0.11188453192093E-14  0.10760904645008E-14
  0.16000000000000E+01  0.68104676380175E-13  0.68103569609471E-13  0.68100208444519E-13  0.68094168110702E-13  0.68080362480532E-13  0.68025105962883E-13  0.67887091383858E-13  0.67441701335060E-13  0.64857590110079E-13
  0.16500000000000E+01  0.25570087162994E-11  0.25569704875356E-11  0.25568506263464E-11  0.25566334194422E-11  0.25561335944386E-11  0.25541116746030E-11  0.25490090156560E-11  0.25324122486456E-11  0.24355042680085E-11
  0.17000000000000E+01  0.60545945265644E-10  0.60545085917811E-10  0.60542383814673E-10  0.60537466782442E-10  0.60526082752838E-10  0.60479551660036E-10  0.60360941002821E-10  0.59972256153049E-10  0.57689089634171E-10
  0.17500000000000E+01  0.92421990492604E-09  0.92420735062412E-09  0.92416780026423E-09  0.92409559284542E-09  0.92392760204526E-09  0.92323534040510E-09  0.92145706465619E-09  0.91559674719054E-09  0.88101962495727E-09
  0.18000000000000E+01  0.94448904896234E-08  0.94447660251986E-08  0.94443734706079E-08  0.94436553567763E-08  0.94419797967993E-08  0.94350417914764E-08  0.94171396596394E-08  0.93579549568242E-08  0.90079024582951E-08
  0.18500000000000E+01  0.68517466647350E-07  0.68516610188864E-07  0.68513902802168E-07  0.68508930562772E-07  0.68497262291205E-07  0.68448491360558E-07  0.68321552794985E-07  0.67899278813948E-07  0.65389477652396E-07
  0.19000000000000E+01  0.37959358646761E-06  0.37958970484348E-06  0.37957729927429E-06  0.37955408817371E-06  0.37949816357378E-06  0.37925448888943E-06  0.37859654330385E-06  0.37635096286885E-06  0.36273433964833E-06
  0.19500000000000E+01  0.17084335149002E-05  0.17084238711653E-05  0.17083915249287E-05  0.17083262322203E-05  0.17081529743323E-05  0.17072921786390E-05  0.17047249227072E-05  0.16954001997052E-05  0.16362476817840E-05
  0.20000000000000E+01  0.64282316750659E-05  0.64282261400201E-05  0.64281966835980E-05  0.64281047515642E-05  0.64277602521830E-05  0.64254423173041E-05  0.64173085599070E-05  0.63852065498785E-05  0.61704227718276E-05
  0.20500000000000E+01  0.20344709640019E-04  0.20344728805974E-04  0.20344745427868E-04  0.20344636871916E-04  0.20343908775800E-04  0.20337637963922E-04  0.20313594966860E-04  0.20215079192055E-04  0.19541600843881E-04
  0.21000000000000E+01  0.54296952067337E-04  0.54296934832972E-04  0.54296772891068E-04  0.54296135526229E-04  0.54293482909445E-04  0.54274508186498E-04  0.54206259406948E-04  0.53934007592773E-04  0.52102562606552E-04
  0.21500000000000E+01  0.12232895485107E-03  0.12232880427478E-03  0.12232810154533E-03  0.12232609370367E-03  0.12231894119263E-03  0.12227240938382E-03  0.12211154207878E-03  0.12148131353400E-03  0.11729130452769E-03
  0.22000000000000E+01  0.23381975079210E-03  0.23381999935437E-03  0.23382026430293E-03  0.23381910347391E-03  0.23381077353794E-03  0.23373775188059E-03  0.23345642438077E-03  0.23230251383515E-03  0.22443061183184E-03
  0.22500000000000E+01  0.38978242187030E-03  0.38978462109894E-03  0.38979042600652E-03  0.38979745812839E-03  0.38980161178850E-03  0.38973481245772E-03  0.38935985874833E-03  0.38763189526213E-03  0.37512272919979E-03
  0.23000000000000E+01  0.59549287969528E-03  0.59549818155733E-03  0.59551289673929E-03  0.59553345353806E-03  0.59555968244919E-03  0.59551928348793E-03  0.59505557225176E-03  0.59265533648239E-03  0.57438215074663E-03
  0.23500000000000E+01  0.86319528880012E-03  0.86320321187811E-03  0.86322527226533E-03  0.86325634263815E-03  0.86329711526008E-03  0.86324846500016E-03  0.86259823979573E-03  0.85918261647546E-03  0.83302936152662E-03
  0.24000000000000E+01  0.11890918960128E-02  0.11891021534081E-02  0.11891305598956E-02  0.11891700174856E-02  0.11892193531674E-02  0.11891307229489E-02  0.11881954821333E-02  0.11834002090088E-02  0.11470694020410E-02
  0.24500000000000E+01  0.15498366248400E-02  0.15498514085846E-02  0.15498926346713E-02  0.15499509265162E-02  0.15500284354428E-02  0.15499483725749E-02  0.15487747508836E-02  0.15425657521321E-02  0.14950145157924E-02
  0.25000000000000E+01  0.19305216923591E-02  0.19305449223469E-02  0.19306106738582E-02  0.19307071295423E-02  0.19308507909180E-02  0.19308877077331E-02  0.19296374619708E-02  0.19222643153114E-02  0.18636365842219E-02
  0.25500000000000E+01  0.23497547340953E-02  0.23497897830688E-02  0.23498901048632E-02  0.23500412205795E-02  0.23502831021575E-02  0.23505257103266E-02  0.23493211624333E-02  0.23409296886902E-02  0.22708665305538E-02
  0.26000000000000E+01  0.28520661524649E-02  0.28521140326932E-02  0.28522517825922E-02  0.28524617246152E-02  0.28528079202181E-02  0.28532565845339E-02  0.28520387128984E-02  0.28422899952758E-02  0.27581539048634E-02
  0.26500000000000E+01  0.34571193300955E-02  0.34571792678481E-02  0.34573518680144E-02  0.34576154848212E-02  0.34580524876708E-02  0.34586411330263E-02  0.34572153291972E-02  0.34454114568091E-02  0.33429234838773E-02
  0.27000000000000E+01  0.41203272416197E-02  0.41204002892610E-02  0.41206106994181E-02  0.41209322660447E-02  0.41214661600923E-02  0.41221933397956E-02  0.41204919307749E-02  0.41062586917858E-02  0.39826239612869E-02
  0.27500000000000E+01  0.47837863758417E-02  0.47838757349608E-02  0.47841334392641E-02  0.47845283601067E-02  0.47851884412700E-02  0.47861298890036E-02  0.47842384630275E-02  0.47675969685937E-02  0.46218613126683E-02
  0.28000000000000E+01  0.54577887706665E-02  0.54578956633931E-02  0.54582041154280E-02  0.54586774366433E-02  0.54594711324000E-02  0.54606277791700E-02  0.54584768602667E-02  0.54390281776580E-02  0.52682652556131E-02
  0.28500000000000E+01  0.61913742835814E-02  0.61915004824079E-02  0.61918646861198E-02  0.61924237018077E-02  0.61933616739269E-02  0.61947340339932E-02  0.61922196177314E-02  0.61693692912077E-02  0.59691178852559E-02
  0.29000000000000E+01  0.70114882806311E-02  0.70116417575657E-02  0.70120853751670E-02  0.70127686747989E-02  0.70139249130161E-02  0.70157092491904E-02  0.70130718025590E-02  0.69869737918385E-02  0.67552633117534E-02
  0.29500000000000E+01  0.79448430472973E-02  0.79450308299352E-02  0.79455746595602E-02  0.79464159569093E-02  0.79478543204937E-02  0.79502135629248E-02  0.79476288656621E-02  0.79182793225435E-02  0.76525660466866E-02
  0.30000000000000E+01  0.89939047338771E-02  0.89941212614958E-02  0.89947481561872E-02  0.89957173248616E-02  0.89973717655342E-02  0.90000616638154E-02  0.89969714303990E-02  0.89627161524193E-02  0.86547172992017E-02
  0.30500000000000E+01  0.10087888758388E-01  0.10088121302726E-01  0.10088792565180E-01  0.10089823402952E-01  0.10091555130409E-01  0.10094108596097E-01  0.10089568820728E-01  0.10047940696662E-01  0.96870012868875E-02
  0.31000000000000E+01  0.11167874380580E-01  0.11168122494969E-01  0.11168836274947E-01  0.11169923996307E-01  0.11171717052385E-01  0.11174035103145E-01  0.11167711676838E-01  0.11117435944912E-01  0.10696134994558E-01
  0.31500000000000E+01  0.12252615996316E-01  0.12252894933548E-01  0.12253696358675E-01  0.12254914070705E-01  0.12256906752322E-01  0.12259340643852E-01  0.12251606545750E-01  0.12192653758786E-01  0.11706015936010E-01
  0.32000000000000E+01  0.13404628820933E-01  0.13404948883962E-01  0.13405868054625E-01  0.13407263228754E-01  0.13409540365217E-01  0.13412263772259E-01  0.13403141992556E-01  0.13334612604495E-01  0.12774524413782E-01
  0.32500000000000E+01  0.14733826846941E-01  0.14734185493915E-01  0.14735213578021E-01  0.14736767473618E-01  0.14739276522346E-01  0.14742011907687E-01  0.14730647577713E-01  0.14649464846417E-01  0.13999379841773E-01
  0.33000000000000E+01  0.16339821614555E-01  0.16340223192808E-01  0.16341371436027E-01  0.16343096805980E-01  0.16345840802632E-01  0.16348417756989E-01  0.16333935371463E-01  0.16236255362387E-01  0.15472760968067E-01
  0.33500000000000E+01  0.18178021918021E-01  0.18178481869015E-01  0.18179794574414E-01  0.18181758513571E-01  0.18184846325245E-01  0.18187388700133E-01  0.18169324385396E-01  0.18051839826170E-01  0.17151529064511E-01
  0.34000000000000E+01  0.20130984726160E-01  0.20131504554859E-01  0.20132984111361E-01  0.20135183513259E-01  0.20138582349282E-01  0.20140779851094E-01  0.20117923174073E-01  0.19975826358927E-01  0.18912567864720E-01
  0.34500000000000E+01  0.22142208629000E-01  0.22142769948369E-01  0.22144358511233E-01  0.22146688027713E-01  0.22150153724246E-01  0.22151008253029E-01  0.22120836898320E-01  0.21946225105435E-01  0.20684638288527E-01
  0.35000000000000E+01  0.24191531473131E-01  0.24192126511124E-01  0.24193797358053E-01  0.24196201100633E-01  0.24199579362019E-01  0.24198290343388E-01  0.24158379820720E-01  0.23942829690787E-01  0.22444703008210E-01
  0.35500000000000E+01  0.26350466051127E-01  0.26351112019703E-01  0.26352912144967E-01  0.26355452961580E-01  0.26358811467432E-01  0.26355120534383E-01  0.26303550413607E-01  0.26038380029413E-01  0.24261103850325E-01
  0.36000000000000E+01  0.28829842460140E-01  0.28830554004582E-01  0.28832520447243E-01  0.28835237080367E-01  0.28838567181499E-01  0.28831764624492E-01  0.28765156169973E-01  0.28436591848664E-01  0.26316068195965E-01
  0.36500000000000E+01  0.31808405256992E-01  0.31809189462951E-01  0.31811333682953E-01  0.31814212580411E-01  0.31817364889636E-01  0.31806033928054E-01  0.31718941258257E-01  0.31306551788004E-01  0.28755473791332E-01
  0.37000000000000E+01  0.35306635052749E-01  0.35307521788148E-01  0.35309919062922E-01  0.35313037933732E-01  0.35315989040212E-01  0.35298645603945E-01  0.35184140718594E-01  0.34660941256684E-01  0.31572966274894E-01
  0.37500000000000E+01  0.39279749544595E-01  0.39280771744931E-01  0.39283497005950E-01  0.39286901172664E-01  0.39289444004083E-01  0.39263121875409E-01  0.39108977744838E-01  0.38430208358953E-01  0.34647123408453E-01
  0.38000000000000E+01  0.43784622802464E-01  0.43785767470118E-01  0.43788740462661E-01  0.43792158385408E-01  0.43793234742612E-01  0.43750721250760E-01  0.43532585372419E-01  0.42617179363594E-01  0.37877470128951E-01
  0.38500000000000E+01  0.49044372733134E-01  0.49045604831200E-01  0.49048665867829E-01  0.49051611286106E-01  0.49049410652621E-01  0.48978738835678E-01  0.48657267115188E-01  0.47380606994593E-01  0.41320966445321E-01
  0.39000000000000E+01  0.55383019473839E-01  0.55383983275948E-01  0.55386841835788E-01  0.55388767502823E-01  0.55380842917422E-01  0.55263430658394E-01  0.54776311391279E-01  0.52955734758370E-01  0.45145547335985E-01
  0.39500000000000E+01  0.63421208429239E-01  0.63405888908634E-01  0.63397779339807E-01  0.63393803551630E-01  0.63372374613574E-01  0.63163086578888E-01  0.62374483037979E-01  0.59670451725920E-01  0.49519777688633E-01
  0.40000000000000E+01  0.75318945889136E-01  0.74879153226113E-01  0.74589891268824E-01  0.74481229530490E-01  0.74378081981510E-01  0.73907862687328E-01  0.72446495949552E-01  0.68117076331687E-01  0.54627941476413E-01
  0.40500000000000E+01  0.10589779363760E+00  0.98753010753088E-01  0.94081544549278E-01  0.92439079024164E-01  0.91490880796157E-01  0.89893931447938E-01  0.86682972635757E-01  0.79168697878408E-01  0.60699217071396E-01
  0.41000000000000E+01  0.26649030967340E+00  0.19393581709925E+00  0.14718178215320E+00  0.13112405852599E+00  0.12294797034698E+00  0.11541333714503E+00  0.10726603841878E+00  0.93603329928643E-01  0.67868228610855E-01
  0.41500000000000E+01  0.11152899502643E+01  0.64255502125164E+00  0.34421322546822E+00  0.24317559967445E+00  0.19355549922013E+00  0.15858245179481E+00  0.13653511206991E+00  0.11153264273344E+00  0.75921022828961E-01
  0.42000000000000E+01  0.42820638370473E+01  0.22384498493502E+01  0.98573264244737E+00  0.56688051338516E+00  0.36267280363136E+00  0.23440670383800E+00  0.17759836241643E+00  0.13278631991371E+00  0.84448695603208E-01
  0.42500000000000E+01  0.12183696390353E+02  0.60882710580068E+01  0.24800897108535E+01  0.12909036341011E+01  0.70898665147625E+00  0.36070855387086E+00  0.23434796733127E+00  0.15790674597465E+00  0.93358953726904E-01
  0.43000000000000E+01  0.25331060209382E+02  0.12320147894598E+02  0.48555215076058E+01  0.24326298830026E+01  0.12410800751288E+01  0.54014435524477E+00  0.30866415029482E+00  0.18807865157202E+00  0.10306676270952E+00
  0.43500000000000E+01  0.39980839653073E+02  0.19201284176808E+02  0.74585390018289E+01  0.36927380737290E+01  0.18387056293484E+01  0.74977117889492E+00  0.39780641449296E+00  0.22398084347877E+00  0.11417329041951E+00
  0.44000000000000E+01  0.52877389709557E+02  0.25427142383377E+02  0.98202291629900E+01  0.48392784911376E+01  0.23987228588000E+01  0.96385466980234E+00  0.49474963145441E+00  0.26420699420753E+00  0.12679249716912E+00
  0.44500000000000E+01  0.67524165789729E+02  0.32623586248974E+02  0.12507914950799E+02  0.60875662523293E+01  0.29770564840748E+01  0.11745408194615E+01  0.59018798402005E+00  0.30529046630507E+00  0.14036530329489E+00
  0.45000000000000E+01  0.84589453152367E+02  0.40864010159074E+02  0.15524863997254E+02  0.74364085009376E+01  0.35628437475672E+01  0.13676660460506E+01  0.67609412749602E+00  0.34456553367960E+00  0.15431490369107E+00
  0.45500000000000E+01  0.93386351722784E+02  0.45211652994087E+02  0.17201826401170E+02  0.82298428915280E+01  0.39395295060753E+01  0.15130489310467E+01  0.74931304674101E+00  0.38163233414236E+00  0.16825259608672E+00
  0.46000000000000E+01  0.89309578734033E+02  0.43751385321881E+02  0.16963569427987E+02  0.82756219069551E+01  0.40585897393309E+01  0.16098879171731E+01  0.81193417403148E+00  0.41649455342280E+00  0.18167678278936E+00
  0.46500000000000E+01  0.83106075140315E+02  0.41451450767190E+02  0.16489299475976E+02  0.82563843669596E+01  0.41618943498654E+01  0.16996985601030E+01  0.87054165144967E+00  0.44931567054527E+00  0.19443692366428E+00
  0.47000000000000E+01  0.84055935792530E+02  0.42411387946823E+02  0.17080269919155E+02  0.86695414391482E+01  0.44260068084020E+01  0.18203781426390E+01  0.93372593879713E+00  0.48179295642592E+00  0.20716094881012E+00
  0.47500000000000E+01  0.92426134757122E+02  0.46649267599208E+02  0.18738310769872E+02  0.95071907078410E+01  0.48498179272874E+01  0.19778532195408E+01  0.10050942139272E+01  0.51560396195172E+00  0.22044899305395E+00
  0.48000000000000E+01  0.10413209650542E+03  0.52280480562529E+02  0.20884687655032E+02  0.10537634249061E+02  0.53397164320586E+01  0.21502426458004E+01  0.10806565476275E+01  0.55075711010279E+00  0.23430750117942E+00
  0.48500000000000E+01  0.11308785642930E+03  0.56544322068209E+02  0.22605014091157E+02  0.11394311564689E+02  0.57608865184531E+01  0.23120216792101E+01  0.11572192914269E+01  0.58756246932055E+00  0.24876662873920E+00
  0.49000000000000E+01  0.11691581317543E+03  0.58448653250725E+02  0.23536790738881E+02  0.11937612500580E+02  0.60717524807935E+01  0.24589467546361E+01  0.12357443071293E+01  0.62663924969835E+00  0.26380166009578E+00
  0.49500000000000E+01  0.11923098767505E+03  0.59884933639103E+02  0.24335342471470E+02  0.12437621687676E+02  0.63720204683917E+01  0.26056963250949E+01  0.13158873581667E+01  0.66661261751733E+00  0.27883112931481E+00
  0.50000000000000E+01  0.12426924581341E+03  0.62900685371955E+02  0.25740024909066E+02  0.13192176140536E+02  0.67637764418316E+01  0.27636877793988E+01  0.13942704629359E+01  0.70482812986694E+00  0.29319972689407E+00
