31835475672703.46, 13.925035491999036
36959000415126.67, 13.935648461177907
42907092883696.055, 13.935207877422648
49812457021338.266, 13.93476730759671
57829153823784.59, 13.934326751699649
67136038492186.26, 13.933886209731021
77940750752789.12, 13.933445681690388
90484347369043, 13.93300516757731
105046680199044, 13.932564667391336
121952639784585.7, 13.932124181132046
141579403768385.47, 13.931683708798987
164364851854113.72, 13.931243250391715
190817335049812.88, 13.930802805909803
221527017149811.88, 13.930362375352804
257179041487411.12, 13.929921958720275
298568816713015.7, 13.874327487342242
346619762628574.3, 13.797042266532413
402403911993839.6, 13.796606064893853
467165827937696.75, 13.796169877046058
542350370580032.44, 13.795733702988606
629634932346821.4, 13.740674778411528
730966861159146.8, 13.664134053443465
848606906420084.6, 13.663702053776547
985179657094028.1, 13.66327006776755
1143732097168960, 13.66283809541604
1327801584893725.2, 13.586730950038621
1541494772429944.2, 13.532506157741764
1789579226642535.2, 13.532078319568495
2077589795119482.8, 13.520917713084968
2411952090482563, 13.413632894574397
2800125847965402, 13.402569976172998
3250771354614783, 13.34908017234348
3773942663206545, 13.274720776569604
4381311901543522.5, 13.2007755905891
5086429681551402, 13.148091150366556
5905027417986963, 13.0230811962658
6855368301590716, 12.930002153266258
7958654757013140, 12.837588368212604
9239501476037466, 12.715530625052676
10726484579629766, 12.584643811345687
12452779160805948, 12.455104275900812
14456899432111552, 12.287835779951653
16783557990653440, 12.12281365216749
19484663371175164, 11.95052150889065
22620478142920510, 11.743346551579963
26260963387815700, 11.548923351097331
30487339555730456, 11.312747904949155
35393898520023704, 11.002548693928471
41090107260942390, 10.683886968636127
47703050110757336, 10.34978822186167
55380264047946310, 10.002299052976232
64293030296790344, 9.590078988881338
74640195669080110, 9.187554559662104
86652608903343140, 8.787968134031741
99355011264724260, 8.34331995876905
112511566541396510, 7.902357286064902
127410308191404590, 7.477577128447915
144281935915060450, 7.08911769567503
161368445755967360, 6.666680977084276
178247945059761200, 6.281384077850809
196893077634744000, 5.904283721422863
217488532658729630, 5.549822432604159
240238318209418200, 5.216641084113377
262088192172971420, 4.90347506236884
278901694251871100, 4.631129086876424
300507689442365300, 4.329012386961044
323787460869407170, 4.040187920961777
348870672862981570, 3.779619753452313
375897034607399300, 3.535856687895401
405017078297467400, 3.307814894848888
436392997576969600, 3.089573547775746
469031555456472100, 2.893069280704797
494180003203454600, 2.7330403625647777
519383472577639600, 2.5935684771503955
545872333639828600, 2.4612140888236844
575140816110484900, 2.321754628891896
616621027138685800, 2.180305813809744
649682900055948500, 2.0538279339362155
684517478399534300, 1.9374521437275458
735713678756384500, 1.8081895299676078
792708048214879200, 1.691572025645853
854117665403254500, 1.599518137977122
931800374299165400, 1.505286220786699
1003985215124934000, 1.4216767385866351
1075056735281914400, 1.337927224229496
1136932580452672600, 1.2711608116210624
1238136007787422700, 1.196884123287917
1439954474965677000, 1.1437909442888485
1671697278380907500, 1.1001386232602695
1940736210158828300, 1.0564743702611912
2253073619327529500, 1.0250625067446713
2615677858504123400, 1.013706395260492
3036638750184609000, 1.0056629096816034
3525348073403925500, 0.9968919232152209
4092709097483927600, 0.9944902734189791
4751379837638092000, 0.9944588320217277
5516055459546971000, 0.9944273916185145
6403796133445549000, 0.9943959522093082
7434407652257391000, 0.9943645137940774
8630883305494162000, 0.9943330763727907
10019916867275762000, 0.9943016399454155
11632498143406305000, 0.9942702045119227
13504604364361450000, 0.9942387700722797
15678002849397080000, 0.994207336626455
18201182849485523000, 0.9941759041744171
21130437358808486000, 0.9941444727161349
24531119030384886000, 0.9941130422515769
28479098215733510000, 0.9940816127807115
33062455657925353000, 0.9940501843035073
38383447602578330000, 0.9940187568199321
44560787169077570000, 0.9939873303299562
51732292880185290000, 0.9939559048335475
60057963439622700000, 0.9939244803306744
69723547356947130000, 0.9938930568213055
80944687059255180000, 0.9938616343054093
93971729946237730000, 0.9938302127829546
102518536595427230000, 0.9938118840202866

