 # egap(eV) auger_ceof(cm6s-1) (eta_im=0.001,0.002,0.004,0.010,0.020,0.040eV) (gaussian_eta=0.100eV)
 1.0801874000   0.44144663E-030   0.32748492E-030   0.27129353E-030   0.24141896E-030   0.23055657E-030   0.22322008E-030
 1.0901874000   0.42822400E-030   0.32087604E-030   0.26703454E-030   0.23664238E-030   0.22520696E-030   0.21749891E-030
 1.1001874000   0.43155860E-030   0.32352631E-030   0.26821296E-030   0.23480047E-030   0.22191800E-030   0.21337293E-030
 1.1101874000   0.46729757E-030   0.34251793E-030   0.27789354E-030   0.23678056E-030   0.22085407E-030   0.21060082E-030
 1.1201874000   0.56131006E-030   0.38972529E-030   0.30151828E-030   0.24442523E-030   0.22264572E-030   0.20915947E-030
 1.1301874000   0.75383804E-030   0.48387819E-030   0.34789226E-030   0.26085345E-030   0.22850970E-030   0.20930238E-030
 1.1401874000   0.11017173E-029   0.65153334E-030   0.42956481E-030   0.29048557E-030   0.24019494E-030   0.21151863E-030
 1.1501874000   0.16732923E-029   0.92455585E-030   0.56149432E-030   0.33842595E-030   0.25964731E-030   0.21637649E-030
 1.1601874000   0.25307063E-029   0.13316973E-029   0.75693742E-030   0.40892272E-030   0.28833712E-030   0.22426675E-030
 1.1701874000   0.36987001E-029   0.18839623E-029   0.10205261E-029   0.50298703E-030   0.32633487E-030   0.23510383E-030
 1.1801874000   0.51282547E-029   0.25577219E-029   0.13404642E-029   0.61587619E-030   0.37142579E-030   0.24808486E-030
