  0.00000000E+00 -0.66231250E+01
  0.11681293E-01 -0.66224173E+01
  0.23362587E-01 -0.66209036E+01
  0.35043880E-01 -0.66185910E+01
  0.46725173E-01 -0.66154858E+01
  0.58406466E-01 -0.66115933E+01
  0.70087760E-01 -0.66069183E+01
  0.81769053E-01 -0.66014649E+01
  0.93450346E-01 -0.65952371E+01
  0.10513164E+00 -0.65882386E+01
  0.11681293E+00 -0.65804735E+01
  0.12849423E+00 -0.65719465E+01
  0.14017552E+00 -0.65626629E+01
  0.15185681E+00 -0.65526292E+01
  0.16353811E+00 -0.65418526E+01
  0.17521940E+00 -0.65303417E+01
  0.18690069E+00 -0.65181057E+01
  0.19858199E+00 -0.65051544E+01
  0.21026328E+00 -0.64914979E+01
  0.22194457E+00 -0.64771459E+01
  0.23362587E+00 -0.64621073E+01
  0.24530716E+00 -0.64463891E+01
  0.25698845E+00 -0.64299964E+01
  0.26866974E+00 -0.64129310E+01
  0.28035104E+00 -0.63951912E+01
  0.29203233E+00 -0.63767710E+01
  0.30371362E+00 -0.63576598E+01
  0.31539492E+00 -0.63378420E+01
  0.32707621E+00 -0.63172971E+01
  0.33875750E+00 -0.62959996E+01
  0.35043880E+00 -0.62739195E+01
  0.36212009E+00 -0.62510232E+01
  0.37380138E+00 -0.62272739E+01
  0.38548268E+00 -0.62026327E+01
  0.39716397E+00 -0.61770603E+01
  0.40884526E+00 -0.61505178E+01
  0.42052656E+00 -0.61229683E+01
  0.43220785E+00 -0.60943785E+01
  0.44388914E+00 -0.60647199E+01
  0.45557044E+00 -0.60339699E+01
  0.46725173E+00 -0.60021133E+01
  0.47893302E+00 -0.59691429E+01
  0.49061432E+00 -0.59350602E+01
  0.50229561E+00 -0.58998756E+01
  0.51397690E+00 -0.58636086E+01
  0.52565820E+00 -0.58262870E+01
  0.53733949E+00 -0.57879469E+01
  0.54902078E+00 -0.57486310E+01
  0.56070208E+00 -0.57083880E+01
  0.57238337E+00 -0.56672705E+01
  0.58406466E+00 -0.56253340E+01
  0.59574596E+00 -0.55826346E+01
  0.60742725E+00 -0.55392276E+01
  0.61910854E+00 -0.54951654E+01
  0.63078984E+00 -0.54504963E+01
  0.64247113E+00 -0.54052627E+01
  0.65415242E+00 -0.53594998E+01
  0.66583372E+00 -0.53132350E+01
  0.67751501E+00 -0.52664867E+01
  0.68919630E+00 -0.52192646E+01
  0.70087760E+00 -0.51715694E+01
  0.71255889E+00 -0.51233933E+01
  0.72424018E+00 -0.50747203E+01
  0.73592148E+00 -0.50255278E+01
  0.74760277E+00 -0.49757874E+01
