 # egap(eV) auger_ceof(cm6s-1) (eta_im=0.001,0.002,0.004,0.010,0.020,0.040eV) (gaussian_eta=0.050eV)
 1.0801874000   0.55029025E-030   0.41486699E-030   0.35165231E-030   0.32078083E-030   0.30982145E-030   0.30217264E-030
 1.0901874000   0.47417819E-030   0.38208972E-030   0.33653591E-030   0.31319018E-030   0.30402851E-030   0.29700777E-030
 1.1001874000   0.40979730E-030   0.35505484E-030   0.32518284E-030   0.30764983E-030   0.29977297E-030   0.29325221E-030
 1.1101874000   0.37437714E-030   0.34026658E-030   0.31914630E-030   0.30286694E-030   0.29485228E-030   0.28844136E-030
 1.1201874000   0.37905797E-030   0.34399013E-030   0.32119153E-030   0.29955100E-030   0.28932982E-030   0.28239258E-030
 1.1301874000   0.43217054E-030   0.37024156E-030   0.33238218E-030   0.29826288E-030   0.28381450E-030   0.27547631E-030
 1.1401874000   0.52178842E-030   0.41154377E-030   0.34753352E-030   0.29737198E-030   0.27804497E-030   0.26747347E-030
 1.1501874000   0.60903051E-030   0.44958369E-030   0.35901651E-030   0.29588849E-030   0.27269906E-030   0.25906932E-030
 1.1601874000   0.68079160E-030   0.48338637E-030   0.37280149E-030   0.30037690E-030   0.27285060E-030   0.25378872E-030
 1.1701874000   0.89958675E-030   0.59677784E-030   0.43644573E-030   0.33234502E-030   0.28947496E-030   0.25706447E-030
 1.1801874000   0.18351325E-029   0.10578124E-029   0.67629543E-030   0.43420848E-030   0.33782945E-030   0.27276333E-030
