  0.00000000E+00 -0.58631158E+01
  0.11681293E-01 -0.58626656E+01
  0.23362587E-01 -0.58613373E+01
  0.35043880E-01 -0.58591307E+01
  0.46725173E-01 -0.58560454E+01
  0.58406466E-01 -0.58520808E+01
  0.70087760E-01 -0.58472356E+01
  0.81769053E-01 -0.58415085E+01
  0.93450346E-01 -0.58348973E+01
  0.10513164E+00 -0.58273997E+01
  0.11681293E+00 -0.58190128E+01
  0.12849423E+00 -0.58097332E+01
  0.14017552E+00 -0.57995570E+01
  0.15185681E+00 -0.57884800E+01
  0.16353811E+00 -0.57764975E+01
  0.17521940E+00 -0.57636048E+01
  0.18690069E+00 -0.57497968E+01
  0.19858199E+00 -0.57350687E+01
  0.21026328E+00 -0.57194157E+01
  0.22194457E+00 -0.57028338E+01
  0.23362587E+00 -0.56853191E+01
  0.24530716E+00 -0.56668691E+01
  0.25698845E+00 -0.56474820E+01
  0.26866974E+00 -0.56271572E+01
  0.28035104E+00 -0.56058958E+01
  0.29203233E+00 -0.55837002E+01
  0.30371362E+00 -0.55605746E+01
  0.31539492E+00 -0.55365247E+01
  0.32707621E+00 -0.55115583E+01
  0.33875750E+00 -0.54856846E+01
  0.35043880E+00 -0.54589145E+01
  0.36212009E+00 -0.54312603E+01
  0.37380138E+00 -0.54027356E+01
  0.38548268E+00 -0.53733549E+01
  0.39716397E+00 -0.53431337E+01
  0.40884526E+00 -0.53120877E+01
  0.42052656E+00 -0.52802326E+01
  0.43220785E+00 -0.52475840E+01
  0.44388914E+00 -0.52141565E+01
  0.45557044E+00 -0.51799640E+01
  0.46725173E+00 -0.51450188E+01
  0.47893302E+00 -0.51093314E+01
  0.49061432E+00 -0.50729104E+01
  0.50229561E+00 -0.50357621E+01
  0.51397690E+00 -0.49978903E+01
  0.52565820E+00 -0.49592962E+01
  0.53733949E+00 -0.49199783E+01
  0.54902078E+00 -0.48799323E+01
  0.56070208E+00 -0.48391513E+01
  0.57238337E+00 -0.47976259E+01
  0.58406466E+00 -0.47553442E+01
  0.59574596E+00 -0.47122922E+01
  0.60742725E+00 -0.46684541E+01
  0.61910854E+00 -0.46238123E+01
  0.63078984E+00 -0.45783484E+01
  0.64247113E+00 -0.45320430E+01
  0.65415242E+00 -0.44848765E+01
  0.66583372E+00 -0.44368293E+01
  0.67751501E+00 -0.43878826E+01
  0.68919630E+00 -0.43380186E+01
  0.70087760E+00 -0.42872210E+01
  0.71255889E+00 -0.42354756E+01
  0.72424018E+00 -0.41827705E+01
  0.73592148E+00 -0.41290969E+01
  0.74760277E+00 -0.40744488E+01
  0.75928406E+00 -0.40188238E+01
  0.77096535E+00 -0.39622234E+01
  0.78264665E+00 -0.39046526E+01
  0.79432794E+00 -0.38461208E+01
  0.80600923E+00 -0.37866410E+01
  0.81769053E+00 -0.37262304E+01
  0.82937182E+00 -0.36649099E+01
  0.84105311E+00 -0.36027041E+01
  0.85273441E+00 -0.35396408E+01
  0.86441570E+00 -0.34757507E+01
  0.87609699E+00 -0.34110671E+01
  0.88777829E+00 -0.33456252E+01
  0.89945958E+00 -0.32794616E+01
  0.91114087E+00 -0.32126138E+01
  0.92282217E+00 -0.31451195E+01
  0.93450346E+00 -0.30770159E+01
  0.94618475E+00 -0.30083390E+01
  0.95786605E+00 -0.29391232E+01
  0.96954734E+00 -0.28694007E+01
  0.98122863E+00 -0.27992004E+01
  0.99290993E+00 -0.27285483E+01
  0.10045912E+01 -0.26574661E+01
  0.10162725E+01 -0.25859717E+01
  0.10279538E+01 -0.25140784E+01
  0.10396351E+01 -0.24417948E+01
  0.10513164E+01 -0.23691252E+01
  0.10629977E+01 -0.22960690E+01
  0.10746790E+01 -0.22226214E+01
  0.10863603E+01 -0.21487734E+01
  0.10980416E+01 -0.20745122E+01
  0.11097229E+01 -0.19998218E+01
  0.11214042E+01 -0.19246833E+01
  0.11330854E+01 -0.18490759E+01
  0.11447667E+01 -0.17729769E+01
  0.11564480E+01 -0.16963633E+01
  0.11681293E+01 -0.16192116E+01
  0.11798106E+01 -0.16195567E+01
  0.11914919E+01 -0.16195878E+01
  0.12031732E+01 -0.16192950E+01
  0.12148545E+01 -0.16186692E+01
  0.12265358E+01 -0.16177022E+01
  0.12382171E+01 -0.16163875E+01
  0.12498984E+01 -0.16147204E+01
  0.12615797E+01 -0.16126981E+01
  0.12732610E+01 -0.16103205E+01
  0.12849423E+01 -0.16075900E+01
  0.12966236E+01 -0.16045117E+01
  0.13083048E+01 -0.16010939E+01
  0.13199861E+01 -0.15973477E+01
  0.13316674E+01 -0.15932871E+01
  0.13433487E+01 -0.15889292E+01
  0.13550300E+01 -0.15842935E+01
  0.13667113E+01 -0.15794021E+01
  0.13783926E+01 -0.15742789E+01
  0.13900739E+01 -0.15689497E+01
  0.14017552E+01 -0.15634417E+01
  0.14134365E+01 -0.15577826E+01
  0.14251178E+01 -0.15520007E+01
  0.14367991E+01 -0.15461244E+01
  0.14484804E+01 -0.15401817E+01
  0.14601617E+01 -0.15341998E+01
  0.14718430E+01 -0.15286329E+01
  0.14835242E+01 -0.15230436E+01
  0.14952055E+01 -0.15174578E+01
  0.15068868E+01 -0.15119016E+01
  0.15185681E+01 -0.15064015E+01
  0.15302494E+01 -0.15009831E+01
  0.15419307E+01 -0.14956714E+01
  0.15536120E+01 -0.14904901E+01
  0.15652933E+01 -0.14854617E+01
  0.15769746E+01 -0.14806070E+01
  0.15886559E+01 -0.14759458E+01
  0.16003372E+01 -0.14714963E+01
  0.16120185E+01 -0.14672762E+01
  0.16236998E+01 -0.14633017E+01
  0.16353811E+01 -0.14595888E+01
  0.16470623E+01 -0.14561522E+01
  0.16587436E+01 -0.14530063E+01
  0.16704249E+01 -0.14501645E+01
  0.16821062E+01 -0.14476392E+01
  0.16937875E+01 -0.14454420E+01
  0.17054688E+01 -0.14435834E+01
  0.17171501E+01 -0.14420725E+01
  0.17288314E+01 -0.14409174E+01
  0.17405127E+01 -0.14401245E+01
  0.17521940E+01 -0.14396993E+01
  0.17639939E+01 -0.14722831E+01
  0.17757938E+01 -0.15039303E+01
  0.17875937E+01 -0.15346460E+01
  0.17993935E+01 -0.15644355E+01
  0.18111934E+01 -0.15933040E+01
  0.18229933E+01 -0.16212564E+01
  0.18347932E+01 -0.16482970E+01
  0.18465931E+01 -0.16744294E+01
  0.18583930E+01 -0.16996564E+01
  0.18701929E+01 -0.17239798E+01
  0.18819928E+01 -0.17474004E+01
  0.18937926E+01 -0.17699178E+01
  0.19055925E+01 -0.17915303E+01
  0.19173924E+01 -0.18122352E+01
  0.19291923E+01 -0.18320285E+01
  0.19409922E+01 -0.18509052E+01
  0.19527921E+01 -0.18688593E+01
  0.19645920E+01 -0.18858838E+01
  0.19763919E+01 -0.19019712E+01
  0.19881918E+01 -0.19171135E+01
  0.19999916E+01 -0.19313023E+01
  0.20117915E+01 -0.19445292E+01
  0.20235914E+01 -0.19567859E+01
  0.20353913E+01 -0.19680645E+01
  0.20471912E+01 -0.19783577E+01
  0.20589911E+01 -0.19876588E+01
  0.20707910E+01 -0.19959624E+01
  0.20825909E+01 -0.20032638E+01
  0.20943907E+01 -0.20095598E+01
  0.21061906E+01 -0.20148482E+01
  0.21179905E+01 -0.20191285E+01
  0.21297904E+01 -0.20224011E+01
  0.21415903E+01 -0.20246679E+01
  0.21533902E+01 -0.20259320E+01
  0.21651901E+01 -0.20261978E+01
  0.21768786E+01 -0.20590830E+01
  0.21885672E+01 -0.20935621E+01
  0.22002558E+01 -0.21296139E+01
  0.22119443E+01 -0.21672085E+01
  0.22236329E+01 -0.22063075E+01
  0.22353215E+01 -0.22468642E+01
  0.22470101E+01 -0.22888247E+01
  0.22586986E+01 -0.23321288E+01
  0.22703872E+01 -0.23767102E+01
  0.22820758E+01 -0.24224984E+01
  0.22937643E+01 -0.24694189E+01
  0.23054529E+01 -0.25173944E+01
  0.23171415E+01 -0.25663459E+01
  0.23288300E+01 -0.26161935E+01
  0.23405186E+01 -0.26668569E+01
  0.23522072E+01 -0.27182567E+01
  0.23638957E+01 -0.27703144E+01
  0.23755843E+01 -0.28229537E+01
  0.23872729E+01 -0.28761005E+01
  0.23989614E+01 -0.29296833E+01
  0.24106500E+01 -0.29836338E+01
  0.24223386E+01 -0.30378867E+01
  0.24340271E+01 -0.30923803E+01
  0.24457157E+01 -0.31470564E+01
  0.24574043E+01 -0.32018602E+01
  0.24690929E+01 -0.32567401E+01
  0.24807814E+01 -0.33116480E+01
  0.24924700E+01 -0.33665391E+01
  0.25041586E+01 -0.34213711E+01
  0.25158471E+01 -0.34761050E+01
  0.25275357E+01 -0.35307037E+01
  0.25392243E+01 -0.35851328E+01
  0.25509128E+01 -0.36393596E+01
  0.25626014E+01 -0.36933533E+01
  0.25742900E+01 -0.37470845E+01
  0.25859785E+01 -0.38005251E+01
  0.25976671E+01 -0.38536481E+01
  0.26093557E+01 -0.39064274E+01
  0.26210442E+01 -0.39588375E+01
  0.26327328E+01 -0.40108537E+01
  0.26444214E+01 -0.40624517E+01
  0.26561099E+01 -0.41136076E+01
  0.26677985E+01 -0.41642981E+01
  0.26794871E+01 -0.42145001E+01
  0.26911757E+01 -0.42641912E+01
  0.27028642E+01 -0.43133491E+01
  0.27145528E+01 -0.43619522E+01
  0.27262414E+01 -0.44099794E+01
  0.27379299E+01 -0.44574102E+01
  0.27496185E+01 -0.45042247E+01
  0.27613071E+01 -0.45504038E+01
  0.27729956E+01 -0.45959295E+01
  0.27846842E+01 -0.46407842E+01
  0.27963728E+01 -0.46849516E+01
  0.28080613E+01 -0.47284165E+01
  0.28197499E+01 -0.47711645E+01
  0.28314385E+01 -0.48131824E+01
  0.28431270E+01 -0.48544582E+01
  0.28548156E+01 -0.48949810E+01
  0.28665042E+01 -0.49347408E+01
  0.28781927E+01 -0.49737290E+01
  0.28898813E+01 -0.50119377E+01
  0.29015699E+01 -0.50493601E+01
  0.29132585E+01 -0.50859902E+01
  0.29249470E+01 -0.51218229E+01
  0.29366356E+01 -0.51568536E+01
  0.29483242E+01 -0.51910784E+01
  0.29600127E+01 -0.52244937E+01
  0.29717013E+01 -0.52570965E+01
  0.29833899E+01 -0.52888838E+01
  0.29950784E+01 -0.53198530E+01
  0.30067670E+01 -0.53500012E+01
  0.30184556E+01 -0.53793259E+01
  0.30301441E+01 -0.54078244E+01
  0.30418327E+01 -0.54354937E+01
  0.30535213E+01 -0.54623309E+01
  0.30652098E+01 -0.54883327E+01
  0.30768984E+01 -0.55134958E+01
  0.30885870E+01 -0.55378167E+01
  0.31002755E+01 -0.55612915E+01
  0.31119641E+01 -0.55839165E+01
  0.31236527E+01 -0.56056877E+01
  0.31353413E+01 -0.56266008E+01
  0.31470298E+01 -0.56466520E+01
  0.31587184E+01 -0.56658369E+01
  0.31704070E+01 -0.56841515E+01
  0.31820955E+01 -0.57015917E+01
  0.31937841E+01 -0.57181538E+01
  0.32054727E+01 -0.57338338E+01
  0.32171612E+01 -0.57486284E+01
  0.32288498E+01 -0.57625341E+01
  0.32405384E+01 -0.57755481E+01
  0.32522269E+01 -0.57876674E+01
  0.32639155E+01 -0.57988897E+01
  0.32756041E+01 -0.58092128E+01
  0.32872926E+01 -0.58186350E+01
  0.32989812E+01 -0.58271547E+01
  0.33106698E+01 -0.58347708E+01
  0.33223583E+01 -0.58414824E+01
  0.33340469E+01 -0.58472888E+01
  0.33457355E+01 -0.58521899E+01
