 # egap(eV) auger_ceof(cm6s-1) (eta_im=0.001,0.002,0.004,0.010,0.020,0.040eV) (gaussian_eta=0.100eV)
 1.0801874000   0.23667531E-030   0.23667191E-030   0.23666455E-030   0.23663806E-030   0.23657922E-030   0.23640661E-030
 1.0901874000   0.22501946E-030   0.22501599E-030   0.22500854E-030   0.22498217E-030   0.22492476E-030   0.22475970E-030
 1.1001874000   0.21575435E-030   0.21575097E-030   0.21574376E-030   0.21571836E-030   0.21566359E-030   0.21550751E-030
 1.1101874000   0.20856867E-030   0.20856561E-030   0.20855904E-030   0.20853583E-030   0.20848547E-030   0.20834110E-030
 1.1201874000   0.20291754E-030   0.20291501E-030   0.20290953E-030   0.20288979E-030   0.20284581E-030   0.20271647E-030
 1.1301874000   0.19817798E-030   0.19817616E-030   0.19817212E-030   0.19815681E-030   0.19812074E-030   0.19800903E-030
 1.1401874000   0.19377365E-030   0.19377259E-030   0.19377009E-030   0.19375956E-030   0.19373186E-030   0.19363851E-030
 1.1501874000   0.18925585E-030   0.18925548E-030   0.18925437E-030   0.18924812E-030   0.18922797E-030   0.18915122E-030
 1.1601874000   0.18435180E-030   0.18435192E-030   0.18435179E-030   0.18434863E-030   0.18433404E-030   0.18426995E-030
 1.1701874000   0.17899143E-030   0.17899177E-030   0.17899210E-030   0.17899044E-030   0.17897878E-030   0.17892216E-030
 1.1801874000   0.17331035E-030   0.17331064E-030   0.17331090E-030   0.17330916E-030   0.17329782E-030   0.17324355E-030
