    0.4429483605E-02   -0.5078876809E+01   -0.5078283662E+01   -0.7140448970E-01   -0.5443169864E-01    0.3192199974E+01    0.3238587990E+01    0.3471390173E+01    0.3478706377E+01    0.9567241522E+01    0.9576763827E+01    0.1081583408E+02    0.1082574556E+02    0.1857425921E+02    0.1859395103E+02    0.1872110571E+02    0.1872488199E+02
    0.4552524816E-02   -0.5078971071E+01   -0.5078378995E+01   -0.7131459918E-01   -0.5437800989E-01    0.3192922094E+01    0.3239233672E+01    0.3471339228E+01    0.3478651976E+01    0.9566560403E+01    0.9576078771E+01    0.1081511124E+02    0.1082499370E+02    0.1857476269E+02    0.1859442268E+02    0.1872157038E+02    0.1872533043E+02
    0.4675566028E-02   -0.5079065045E+01   -0.5078474041E+01   -0.7122467192E-01   -0.5432427876E-01    0.3193642858E+01    0.3239877838E+01    0.3471289021E+01    0.3478598217E+01    0.9565880142E+01    0.9575394484E+01    0.1081439068E+02    0.1082424414E+02    0.1857526487E+02    0.1859489298E+02    0.1872203379E+02    0.1872577764E+02
    0.4798607239E-02   -0.5079158892E+01   -0.5078568960E+01   -0.7113513285E-01   -0.5427093387E-01    0.3194362193E+01    0.3240520414E+01    0.3471239403E+01    0.3478544950E+01    0.9565200746E+01    0.9574710975E+01    0.1081367242E+02    0.1082349693E+02    0.1857576609E+02    0.1859536228E+02    0.1872249630E+02    0.1872622400E+02
    0.4921648450E-02   -0.5079252261E+01   -0.5078663405E+01   -0.7104567596E-01   -0.5421765899E-01    0.3195080134E+01    0.3241161440E+01    0.3471190444E+01    0.3478492245E+01    0.9564522001E+01    0.9574028031E+01    0.1081295633E+02    0.1082275191E+02    0.1857626621E+02    0.1859583043E+02    0.1872295770E+02    0.1872666926E+02
    0.5044689661E-02   -0.5079345813E+01   -0.5078758032E+01   -0.7095663184E-01   -0.5416479849E-01    0.3195796627E+01    0.3241800854E+01    0.3471142043E+01    0.3478440000E+01    0.9563844209E+01    0.9573345948E+01    0.1081224269E+02    0.1082200940E+02    0.1857676541E+02    0.1859629760E+02    0.1872341826E+02    0.1872711375E+02
    0.5167730873E-02   -0.5079438790E+01   -0.5078852087E+01   -0.7086749548E-01   -0.5411183722E-01    0.3196511742E+01    0.3242438725E+01    0.3471094407E+01    0.3478388422E+01    0.9563167167E+01    0.9572664530E+01    0.1081153114E+02    0.1082126899E+02    0.1857726334E+02    0.1859676345E+02    0.1872387754E+02    0.1872755699E+02
    0.5290772084E-02   -0.5079531449E+01   -0.5078945824E+01   -0.7077860672E-01   -0.5405911548E-01    0.3197225464E+01    0.3243075046E+01    0.3471047390E+01    0.3478337364E+01    0.9562490881E+01    0.9571983781E+01    0.1081082178E+02    0.1082053082E+02    0.1857776021E+02    0.1859722820E+02    0.1872433580E+02    0.1872799924E+02
    0.5413813295E-02   -0.5079624230E+01   -0.5079039683E+01   -0.7069018318E-01   -0.5400686209E-01    0.3197937645E+01    0.3243709654E+01    0.3471000932E+01    0.3478286762E+01    0.9561815548E+01    0.9571303892E+01    0.1081011483E+02    0.1081979509E+02    0.1857825625E+02    0.1859769206E+02    0.1872479330E+02    0.1872844079E+02
    0.5536854506E-02   -0.5079716721E+01   -0.5079133253E+01   -0.7060195301E-01   -0.5395479375E-01    0.3198648394E+01    0.3244342671E+01    0.3470955127E+01    0.3478236714E+01    0.9561141051E+01    0.9570624752E+01    0.1080941011E+02    0.1081906164E+02    0.1857875119E+02    0.1859815478E+02    0.1872524973E+02    0.1872888130E+02
    0.5659895718E-02   -0.5079808941E+01   -0.5079226553E+01   -0.7051373013E-01   -0.5390272796E-01    0.3199357783E+01    0.3244974161E+01    0.3470910029E+01    0.3478187271E+01    0.9560467343E+01    0.9569946315E+01    0.1080870761E+02    0.1081833044E+02    0.1857924494E+02    0.1859861625E+02    0.1872570500E+02    0.1872932069E+02
    0.5782936929E-02   -0.5079900585E+01   -0.5079319281E+01   -0.7042562623E-01   -0.5385077010E-01    0.3200065789E+01    0.3245604104E+01    0.3470865616E+01    0.3478138409E+01    0.9559794346E+01    0.9569268504E+01    0.1080800716E+02    0.1081760131E+02    0.1857973755E+02    0.1859907655E+02    0.1872615913E+02    0.1872975897E+02
    0.5905978140E-02   -0.5079992408E+01   -0.5079412186E+01   -0.7033796899E-01   -0.5379926055E-01    0.3200772265E+01    0.3246232348E+01    0.3470821768E+01    0.3478090010E+01    0.9559122336E+01    0.9568591587E+01    0.1080730913E+02    0.1081687466E+02    0.1858022930E+02    0.1859953591E+02    0.1872661246E+02    0.1873019651E+02
    0.6029019351E-02   -0.5080083918E+01   -0.5079504781E+01   -0.7025047654E-01   -0.5374790839E-01    0.3201477306E+01    0.3246858993E+01    0.3470778581E+01    0.3478042168E+01    0.9558451171E+01    0.9567915429E+01    0.1080661334E+02    0.1081615027E+02    0.1858071993E+02    0.1859999412E+02    0.1872706470E+02    0.1873063299E+02
    0.6152060563E-02   -0.5080175290E+01   -0.5079597235E+01   -0.7016320691E-01   -0.5369678087E-01    0.3202180867E+01    0.3247483981E+01    0.3470736046E+01    0.3477994872E+01    0.9557780842E+01    0.9567240017E+01    0.1080591977E+02    0.1081542814E+02    0.1858120958E+02    0.1860045129E+02    0.1872751602E+02    0.1873106860E+02
    0.6275101774E-02   -0.5080266369E+01   -0.5079689400E+01   -0.7007611629E-01   -0.5364582334E-01    0.3202882973E+01    0.3248107350E+01    0.3470694173E+01    0.3477948133E+01    0.9557111370E+01    0.9566565375E+01    0.1080522837E+02    0.1081470823E+02    0.1858169813E+02    0.1860090730E+02    0.1872796627E+02    0.1873150318E+02
    0.6398142985E-02   -0.5080357160E+01   -0.5079781277E+01   -0.6998922611E-01   -0.5359505867E-01    0.3203583638E+01    0.3248729110E+01    0.3470652968E+01    0.3477901956E+01    0.9556442771E+01    0.9565891519E+01    0.1080453920E+02    0.1081399057E+02    0.1858218557E+02    0.1860136217E+02    0.1872841543E+02    0.1873193670E+02
    0.6521184196E-02   -0.5080447657E+01   -0.5079872862E+01   -0.6990233878E-01   -0.5354429248E-01    0.3204282958E+01    0.3249349355E+01    0.3470612485E+01    0.3477856394E+01    0.9555774969E+01    0.9565218374E+01    0.1080385222E+02    0.1081327513E+02    0.1858267182E+02    0.1860181579E+02    0.1872886343E+02    0.1873236911E+02
    0.6644225408E-02   -0.5080538036E+01   -0.5079964330E+01   -0.6981598721E-01   -0.5349405754E-01    0.3204980662E+01    0.3249967811E+01    0.3470572548E+01    0.3477811269E+01    0.9555108099E+01    0.9564546069E+01    0.1080316749E+02    0.1081256199E+02    0.1858315725E+02    0.1860226854E+02    0.1872931065E+02    0.1873280078E+02
    0.6767266619E-02   -0.5080628149E+01   -0.5080055532E+01   -0.6972965549E-01   -0.5344383734E-01    0.3205676988E+01    0.3250584718E+01    0.3470533333E+01    0.3477766759E+01    0.9554442060E+01    0.9563874509E+01    0.1080248493E+02    0.1081185106E+02    0.1858364150E+02    0.1860272006E+02    0.1872975673E+02    0.1873323134E+02
    0.6890307830E-02   -0.5080718037E+01   -0.5080146512E+01   -0.6964345796E-01   -0.5339374230E-01    0.3206371847E+01    0.3251199989E+01    0.3470494780E+01    0.3477722801E+01    0.9553776850E+01    0.9563203692E+01    0.1080180462E+02    0.1081114241E+02    0.1858412465E+02    0.1860317044E+02    0.1873020174E+02    0.1873366088E+02
    0.7013349041E-02   -0.5080807625E+01   -0.5080237192E+01   -0.6955753755E-01   -0.5334392806E-01    0.3207065189E+01    0.3251813561E+01    0.3470456907E+01    0.3477679411E+01    0.9553112570E+01    0.9562533716E+01    0.1080112640E+02    0.1081043589E+02    0.1858460679E+02    0.1860361975E+02    0.1873064578E+02    0.1873408950E+02
    0.7136390253E-02   -0.5080897153E+01   -0.5080327813E+01   -0.6947189393E-01   -0.5329437773E-01    0.3207757119E+01    0.3252425557E+01    0.3470419640E+01    0.3477636518E+01    0.9552449153E+01    0.9561864514E+01    0.1080045054E+02    0.1080973175E+02    0.1858508790E+02    0.1860406798E+02    0.1873108881E+02    0.1873451714E+02
    0.7259431464E-02   -0.5080986195E+01   -0.5080417949E+01   -0.6938633581E-01   -0.5324490923E-01    0.3208447497E+01    0.3253035820E+01    0.3470383109E+01    0.3477594248E+01    0.9551786621E+01    0.9561196111E+01    0.1079977667E+02    0.1080902965E+02    0.1858556789E+02    0.1860451504E+02    0.1873153076E+02    0.1873494374E+02
    0.7382472675E-02   -0.5081075202E+01   -0.5080508050E+01   -0.6930109568E-01   -0.5319575693E-01    0.3209136432E+01    0.3253644466E+01    0.3470347194E+01    0.3477552483E+01    0.9551124988E+01    0.9560528519E+01    0.1079910512E+02    0.1080832990E+02    0.1858604688E+02    0.1860496105E+02    0.1873197176E+02    0.1873536943E+02
    0.7505513886E-02   -0.5081163881E+01   -0.5080597825E+01   -0.6921590206E-01   -0.5314664755E-01    0.3209823946E+01    0.3254251509E+01    0.3470312009E+01    0.3477511333E+01    0.9550464200E+01    0.9559861684E+01    0.1079843565E+02    0.1080763227E+02    0.1858652473E+02    0.1860540587E+02    0.1873241164E+02    0.1873579405E+02
    0.7628555098E-02   -0.5081252705E+01   -0.5080687743E+01   -0.6913111822E-01   -0.5309794830E-01    0.3210509877E+01    0.3254856795E+01    0.3470277424E+01    0.3477470670E+01    0.9549804470E+01    0.9559195817E+01    0.1079776858E+02    0.1080693708E+02    0.1858700166E+02    0.1860584970E+02    0.1873285069E+02    0.1873621789E+02
    0.7751596309E-02   -0.5081340830E+01   -0.5080776967E+01   -0.6904644419E-01   -0.5304933897E-01    0.3211194301E+01    0.3255460402E+01    0.3470243539E+01    0.3477430591E+01    0.9549145507E+01    0.9558530632E+01    0.1079710350E+02    0.1080624391E+02    0.1858747744E+02    0.1860629236E+02    0.1873328855E+02    0.1873664056E+02
    0.7874637520E-02   -0.5081428818E+01   -0.5080866054E+01   -0.6896179146E-01   -0.5300075464E-01    0.3211877365E+01    0.3256062466E+01    0.3470210397E+01    0.3477391141E+01    0.9548487422E+01    0.9557866239E+01    0.1079644057E+02    0.1080555293E+02    0.1858795204E+02    0.1860673378E+02    0.1873372530E+02    0.1873706217E+02
    0.7997678731E-02   -0.5081516523E+01   -0.5080954860E+01   -0.6887749230E-01   -0.5295251420E-01    0.3212558834E+01    0.3256662758E+01    0.3470177875E+01    0.3477352195E+01    0.9547830268E+01    0.9557202688E+01    0.1079577982E+02    0.1080486417E+02    0.1858842568E+02    0.1860717419E+02    0.1873416110E+02    0.1873748287E+02
